Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
hal,FR,0,0,82.229.210.252,nan92-4-82-229-210-252.fbx.proxad.net,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {terminal services- single user},0,0
HaL1984,FR,16,5,88.177.202.125,glo44-6-88-177-202-125.fbx.proxad.net,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.1.25 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
hal9000,DE,37,7,85.214.80.249,vpngates.eu,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.0.34 (r18423) on Linux i686,0,0
halloumi,CY,71,174,87.228.203.14,87.228.203.14,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.0.34 (r18423) on Linux x86_64,0,0
hamakor,IL,125,251,82.80.248.177,bzq-82-80-248-177.static.dcenter.bezeqint.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.1.22 on Linux i686,0,0
hanfisTorRelay,DE,64,3,88.198.56.140,load-me-in-a-browser-if-this-tor-node-is-causing-you-grief.spahan.ch,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
hanhphuc,VN,396,2,115.84.182.227,115.84.182.227,80,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.16-alpha (git-61e0079ab25db6c3) on Linux i686,0,0
happiness,UA,0,0,109.254.6.63,109.254.6.63,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
HappyRabbit,RU,0,0,89.179.33.104,89-179-33-104.broadband.corbina.ru,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
harlem,ES,1,1,89.131.123.241,89.131.123.241,47000,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Harmony,RU,35,31,83.222.17.24,mx00.hosting.vladnet.ru,443,80,0,1,1,0,1,1,1,1,1,Tor 0.2.0.35 on Linux i686,0,0
hasselbach,DE,1184,31,91.143.83.206,91-143-83-206.blue.kundencontroller.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
hayduke,SE,4,6,82.182.148.71,1-1-2-29a.djh.sth.bostream.se,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
HayTor,DE,0,0,93.181.2.5,i5DB50205.pool.tripleplugandplay.com,435,9030,0,1,0,0,1,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
headlesspig,AR,5,6,190.188.80.49,49-80-188-190.cab.prima.net.ar,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Heihachinet,RU,2654,1,92.241.190.188,heihachi.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
heimdall,MY,66,5,202.71.111.240,202.71.111.240,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.1.22 on Linux i686,0,0
helios,US,8,0,68.200.232.171,171-232.200-68.tampabay.res.rr.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
hellokitty,DE,229,1,78.47.16.34,tor.itc-h.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on FreeBSD i386,0,0
HellyMotion,RU,5,8,188.134.4.177,188.134.4.177,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.1.25 on FreeBSD i386,0,0
helpfreedomofspeech,US,0,0,184.12.63.165,184-12-63-165.dr01.hpjc.ny.frontiernet.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
Henk,NL,691,125,85.17.92.13,85.17.92.13,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.0.35 on Linux i686,0,0
here,IN,36,3,59.177.65.178,triband-del-59.177.65.178.bol.net.in,443,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {terminal services- single user},0,0
hermannnnn,AT,1,0,84.112.179.103,chello084112179103.31.11.vie.surfer.at,444,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.25 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Hesekiel,DE,63,0,89.13.11.70,frnk-590d0b46.pool.mediaWays.net,443,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
hetzi,DE,913,31,178.63.66.212,pprz1.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.1.26 on FreeBSD amd64,0,0
heynowheynow,US,0,47,63.249.110.34,misinformation.org,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on NetBSD i386,0,0
HiddenValley,US,3,3,66.192.6.34,66-192-6-34.static.twtelecom.net,50443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.25 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
highlife,FR,42,1,93.21.53.39,39.53.21-93.rev.gaoland.net,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
hippies770,AT,0,0,93.83.133.214,93.83.133.214,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux armv5tejl,0,0
hippoponymous,US,28,29,173.75.248.225,pool-173-75-248-225.phlapa.fios.verizon.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Hirakim,DE,35,0,79.241.221.215,p4FF1DDD7.dip.t-dialin.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows 7  [domain controller],0,0
hitor,AT,7,33,195.16.252.196,196-225-016-195.ascus.at,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
home,A1,5,0,173.0.3.50,173.0.3.50,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Homer,FR,1,0,82.236.230.82,did75-10-82-236-230-82.fbx.proxad.net,5960,5961,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Windows 2000 Service Pack 4 [workstation],0,0
hometoorspbru,RU,76,3,188.134.20.232,188.134.20.232,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
horna77,MK,0,0,79.125.137.163,79.125.137.163,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
HORNET,RU,1322,8,95.27.166.93,95-27-166-93.broadband.corbina.ru,22,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on FreeBSD amd64,0,0
hottuna,SE,2376,10,213.185.6.223,hd5b906df.selukra.dyn.perspektivbredband.net,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.15-alpha (git-8ea1c7b8c5dd2314) on Linux x86_64,0,0
hourse,RU,5,19,85.118.225.157,host-85-118-225-157.academ.org,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.0.35 on Linux i686,0,0
hpoohtor,US,92,18,209.162.33.44,user-38q489c.cable.mindspring.com,443,110,0,1,1,1,1,1,1,1,1,Tor 0.2.1.22 on Linux x86_64,0,0
HRPufnstuf,US,0,0,108.4.214.254,pool-108-4-214-254.clrkwv.east.verizon.net,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows XP Service Pack 3 [workstation],0,0
htintinlegoy,FR,3,0,86.195.50.47,ANantes-158-1-27-47.w86-195.abo.wanadoo.fr,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.0.35 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Hukadan,FR,12,1,81.220.159.93,ip-93.net-81-220-159.grenoble.rev.numericable.fr,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
hume,US,4,3,71.237.93.170,c-71-237-93-170.hsd1.co.comcast.net,9101,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
humpthedog,NL,386,1,85.17.177.73,aragon.nl,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.16-alpha (git-61e0079ab25db6c3) on Linux i686,0,0
Hund,DE,0,0,80.171.182.140,d182140.adsl.hansenet.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.21 on Windows 'Longhorn'  [workstation] {personal} {terminal services- single user},0,0
husfrid,SE,40,32,213.115.6.61,static-213-115-6-61.sme.bredbandsbolaget.se,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.2.13-alpha (git-feb8c1b5f67f2c6f) on Linux x86_64,0,0
HW2,SE,271,1,83.249.213.30,c83-249-213-30.bredband.comhem.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
hypatialabnet1,US,4,109,74.207.241.245,hypatia.lab.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.19 on Linux x86_64,0,0
iamneet,JP,65,0,122.145.255.242,242.255.145.122.ap.seikyou.ne.jp,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
iamnotwo,US,3,0,24.47.47.154,ool-182f2f9a.dyn.optonline.net,443,7080,0,1,1,0,1,0,1,1,1,Tor 0.2.1.19 on Windows XP Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
ianus,DE,249,6,213.239.206.110,parttimegeeks.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
icanhazfunk,US,10,0,173.230.154.90,d1b.org,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
IDDQD,RU,71,3,188.134.16.230,188.134.16.230,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
ideletedtheconfig,US,2,3,65.41.197.71,mo-65-41-197-71.sta.embarqhsd.net,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
identity,DE,17,1,91.89.73.174,HSI-KBW-091-089-073-174.hsi2.kabelbw.de,22,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.16-alpha (git-04ed53b25b260ea7) on Linux x86_64,0,0
ides,US,33,3,216.224.124.114,ides.fscked.org,9090,9030,1,0,0,0,1,1,1,1,1,Tor 0.2.3.0-alpha-dev (git-af7fab020accd31f) on Linux i686,0,0
idideditheconfig,SE,11,4,213.89.173.127,c213-89-173-127.bredband.comhem.se,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
idideditheconfig,US,9,8,166.70.54.100,tor.reverse-dns.net,9990,None,0,1,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
idideditheconfig,RU,50,4,81.200.6.96,81.200.6.96,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on FreeBSD i386,0,0
idideditheconfig,CH,179,12,84.73.34.193,84-73-34-193.dclient.hispeed.ch,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.1.26 on Linux i586,0,0
idideditheconfig,DE,5,2,88.65.61.245,dslb-088-065-061-245.pools.arcor-ip.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i586,0,0
ididedittheconfig,FR,321,5,94.23.38.106,ks370122.kimsufi.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
ididedittheconfig,GB,0,2,91.108.226.103,customer8800.pool1.Fareham-HAM6040-BAS0001.orangehomedsl.co.uk,7143,None,0,0,0,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,1,0
ididedittheconfig,RO,0,0,95.76.136.27,95.76.136.27,42957,26390,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on FreeBSD amd64,0,0
ididedittheconfig,NL,29,27,92.254.57.81,81-57.bbned.dsl.internl.net,10252,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.25 on Linux armv5tejl,0,0
ididnteditheconfig,FR,2,1,92.149.235.74,AToulouse-554-1-44-74.w92-149.abo.wanadoo.fr,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
ididnteditheconfig,US,7,1,69.42.166.40,s5.me.asnetinc.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
ididnteditheconfig,US,2,1,67.23.167.64,unknown.static.avl.netriplex.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.13-alpha (git-a3db6300225c5f34) on Linux x86_64,0,0
ididnteditheconfig,FR,1,6,86.214.10.208,ANantes-157-1-3-208.w86-214.abo.wanadoo.fr,22,None,0,0,1,0,0,1,1,1,0,Tor 0.2.0.31 (r16744) on Linux i686,0,0
ididnteditheconfig,US,3,9,75.73.43.136,c-75-73-43-136.hsd1.mn.comcast.net,9090,None,0,0,1,0,0,1,1,1,0,Tor 0.2.0.34 (r18423) on Linux x86_64,0,0
ididnteditheconfig,AU,1,2,110.174.10.247,110-174-10-247.static.tpgi.com.au,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
ididnteditheconfig,DE,24,0,92.193.37.242,port-92-193-37-242.dynamic.qsc.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
idimenius,ES,1,0,178.139.6.252,178.139.6.252,8237,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
iediieuediihiifg,N/A,0,5,46.4.225.89,static.89.225.4.46.clients.your-server.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.0.35 on Linux i686,1,0
ieditedetehconfig,RU,21,0,94.51.165.227,94.51.165.227,443,110,0,1,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
ieditedtehconfig,CZ,793,39,81.2.197.33,33.197.forpsi.net,80,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.15-alpha (git-1f81474b2eaa1600) on Linux i686,0,0
ieditedtheconfig,DE,6,0,84.191.150.194,p54BF96C2.dip0.t-ipconnect.de,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.0.35 on Linux i686,0,0
Igorzu,UA,13,0,95.134.56.2,2-56-134-95.pool.ukrtel.net,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
ihas5cat,US,5,142,69.164.195.92,ihas.5cat.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.19 on Linux i686,0,0
ihuhubhd1wya2,US,58,5,173.164.219.249,173-164-219-249-SFBA.hfc.comcastbusiness.net,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Ii0wook8Ru3p,US,326,10,69.162.138.158,ds3-us.zagbot.com,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.15-alpha (git-8ea1c7b8c5dd2314) on Linux x86_64,0,0
iii,PL,12,0,188.116.33.15,188.116.33.15,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.0.35 on Linux i686,0,0
ikarus,DE,44,1,109.239.49.194,ikarus.undeath.org,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
ilovedebian,DE,30,50,83.169.2.213,lvps83-169-2-213.dedicated.hosteurope.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
imac20,NL,3,0,94.212.126.18,5ED47E12.cm-7-5b.dynamic.ziggo.nl,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Darwin i386,0,0
imagineallthepeople,US,12,1,173.9.115.13,tor.bfccomputing.com,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
Incognito,AT,0,0,90.146.152.233,cpe90-146-152-233.liwest.at,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
indigo,DE,11,10,89.202.1.193,v36693.1blu.de,995,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
Indium,GB,129,21,109.169.0.62,109.169.0.62,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
InfiniteLoop,HU,0,0,46.107.250.244,2E6BFAF4.catv.pool.telekom.hu,443,None,0,1,0,0,1,0,1,1,0,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {terminal services- single user},0,0
infinity,AT,8,11,128.130.204.91,infinity.ifs.tuwien.ac.at,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
info4all,DE,74,35,81.169.136.161,it-hluchnik.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
infogtor,US,15,115,71.111.208.62,pool-71-111-208-62.rlghnc.dsl-w.verizon.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
infornus,RU,43,40,78.111.92.195,195.92.111.78.ptspb.ru,9098,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.25 on SunOS i86pc,0,0
inn2pink,US,0,0,76.22.35.130,c-76-22-35-130.hsd1.wa.comcast.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
innerspace,US,28,7,64.22.125.39,mail.cybrmatt.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
innocent,US,12,0,66.116.103.156,66.116.103.156,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.16-alpha (git-61e0079ab25db6c3) on OpenBSD i386,0,0
insurgente,BR,3,11,200.103.135.96,200-103-135-96.ctame705.dsl.brasiltelecom.net.br,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.25 on Linux i586,0,0
iphone,RU,1,0,89.254.249.120,line120-58.adsl.kirov.ru,9001,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
iria,CA,5,4,74.116.186.120,dsl.static-186-116-74-120.electronicbox.net,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
itarded,US,0,26,166.70.81.17,ns0.lanewilkfamily.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.20 on Linux i686,0,0
itpol2,DK,226,1,87.104.5.203,87-104-5-203-dynamic-customer.profibernet.dk,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
ItsHiddenYa,SE,5,8,178.73.208.76,173-73-178-76.cust.vpntunnel.org,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
izak,FR,0,0,86.198.174.126,ALille-156-1-35-126.w86-198.abo.wanadoo.fr,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.25 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
IZANOLI,GR,3,1,85.73.84.41,athedsl-265355.home.otenet.gr,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
jabla,DE,916,121,217.13.197.5,217.13.197.5,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
jackal,US,3,0,75.146.108.189,75-146-108-189-Illinnois.hfc.comcastbusiness.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
jalopy,US,2440,36,149.9.0.57,149.9.0.57,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.15-alpha (git-1f81474b2eaa1600) on Linux x86_64,0,0
jammerlappen,DE,28,2,88.134.42.14,88-134-42-14-dynip.superkabel.de,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
jannot,FR,0,0,86.209.127.190,AToulon-151-1-156-190.w86-209.abo.wanadoo.fr,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.22 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Japnonymous,US,6,0,72.189.210.193,193.210.189.72.cfl.res.rr.com,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.2.13-alpha (git-feb8c1b5f67f2c6f) on Darwin Power Macintosh,0,0
Japnonymous2,US,8,4,64.238.171.76,64-238-171-76.cab.apt.gru.net,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows XP Service Pack 3 [workstation],0,0
javaticrelay,FR,97,57,91.121.114.117,javatic.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
JBwasHere,DE,0,0,188.105.205.14,188.105.205.14,444,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.25 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
jceaovh,FR,2861,2,91.121.85.130,ks27448.kimsufi.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
jean788888888888888,BE,2,0,83.134.216.28,ip-83-134-216-28.dsl.scarlet.be,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
jefOlewkia,DE,344,5,83.169.34.45,lvps83-169-34-45.dedicated.hosteurope.de,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.10-alpha (git-e43253ba9e9430ea) on Linux x86_64,0,0
Jeppe,IT,0,0,93.71.89.138,net-93-71-89-138.cust.dsl.vodafone.it,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.13-alpha (git-feb8c1b5f67f2c6f) on Windows 7  [workstation],0,0
jezebel63,FR,0,0,90.42.170.249,AClermont-Ferrand-257-1-51-249.w90-42.abo.wanadoo.fr,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.25 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
jgilje,NO,53,39,81.167.165.145,145.81-167-165.customer.lyse.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
JimmyGulpRelay,GB,18,35,82.38.46.207,cpc2-brad3-0-0-cust1742.barn.cable.virginmedia.com,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
jimmytrain,US,1,3,184.57.147.111,cpe-184-57-147-111.cinci.res.rr.com,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Jingles,CZ,0,0,78.45.70.26,ip-78-45-70-26.net.upcbroadband.cz,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
jipsee,RO,336,36,93.115.241.2,93.115.241.2,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.15-alpha (git-1f81474b2eaa1600) on Linux i686,0,0
JiSung,KR,3650,0,61.32.46.9,61.32.46.9,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
JJ4HTLJS,US,2,2,174.31.206.200,174-31-206-200.tukw.qwest.net,444,9031,0,1,1,0,1,1,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {personal} {terminal services- single user},0,0
jmbkz,KZ,0,0,95.58.233.93,95.58.233.93,2345,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
job314de,FR,48,1,86.208.116.204,AAmiens-158-1-29-204.w86-208.abo.wanadoo.fr,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.25 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
JoeFinCA,US,1,12,75.62.138.202,adsl-75-62-138-202.dsl.lsan03.sbcglobal.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.22 on Linux i686,0,0
johnlord,DE,9,0,88.64.64.24,dslb-088-064-064-024.pools.arcor-ip.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [domain controller] {enterprise} {terminal services- single user} {terminal services},0,0
JohnnyWalker,NL,45,14,195.64.67.229,c34043e5.ftth.concepts.nl,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.0.35 on Linux i686,0,0
JohnSmith33Lmy,US,17,13,24.214.166.146,user-24-214-166-146.knology.net,443,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.1.26 on Windows Server 2003 Service Pack 2 [server] {terminal services- single user} {terminal services},0,0
jojoho1,DE,0,0,87.181.170.198,p57B5AAC6.dip.t-dialin.net,443,9032,0,0,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows XP Service Pack 3 [workstation],0,0
jokey,SG,6,5,219.74.111.104,bb219-74-111-104.singnet.com.sg,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on FreeBSD amd64,0,0
Jotunbane,DK,1,1,83.92.176.231,0x535cb0e7.boanxx17.dynamic.dsl.tele.dk,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
jotunheim,SE,27,2,81.234.207.86,81-234-207-86-no118.tbcn.telia.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
jpfnzo,RU,2,0,91.77.172.156,ppp91-77-172-156.pppoe.mtu-net.ru,2115,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.15-alpha (git-8ea1c7b8c5dd2314) on Linux i686,0,0
JulesBonnot,FR,18,8,85.170.142.173,85-170-142-173.rev.numericable.fr,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
justanothernode,DE,286,31,188.40.200.50,shell.jsilence.org,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.0.35 on Linux x86_64,0,0
justanothertor,DE,41,7,77.179.38.254,cotb-4db326fe.pool.mediaWays.net,64732,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
JusticeLeagueNode,US,3,45,69.164.194.82,moltenboron.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
JustKiller,CH,1,0,83.172.232.33,dslpre2816.worldcom.ch,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
JVGTORSERVER,US,835,1,216.86.61.205,anonymous-relay.omegamicro.net,9001,26321,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Windows Server 2003 Service Pack 2 [server] {'blade' (2003- web edition)} {terminal services- single user} {terminal services},0,0
JYPD,DE,4,0,87.155.119.76,p579B774C.dip.t-dialin.net,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
